ENSMUSG00000045103	NM_001314037#Dmd
ENSMUSG00000045103	NM_001314034#Dmd
ENSMUSG00000045103	NM_001314036#Dmd
ENSMUSG00000045103	XM_030251215#Dmd
ENSMUSG00000015214	XM_006528137#Mtmr1
ENSMUSG00000059401	XM_011247622#Mamld1
ENSMUSG00000060681	NM_001419589#Slc9a6
ENSMUSG00000016534	NM_001017959#Lamp2
ENSMUSG00000050379	XM_006541388#Septin6
ENSMUSG00000050379	XM_036162051#Septin6
ENSMUSG00000001127	NM_001159645#Araf
ENSMUSG00000060090	XM_017318439#Rp2
ENSMUSG00000037369	NM_001403376#Kdm6a
ENSMUSG00000031012	XM_011247440#Cask
ENSMUSG00000031174	NM_001177950#Rpgr
ENSMUSG00000039231	NM_001290716#Suv39h1
ENSMUSG00000043969	XM_006526657#Emx2
ENSMUSG00000048029	XM_006527054#Eno4
ENSMUSG00000025085	XM_017318186#Ablim1
ENSMUSG00000025085	XM_017318184#Ablim1
ENSMUSG00000025085	XM_030250919#Ablim1
ENSMUSG00000025085	NM_001347459#Ablim1
ENSMUSG00000025083	XM_036161573#Afap1l2
ENSMUSG00000036748	NM_001164294#Cuedc2
ENSMUSG00000025221	XM_006527470#Kcnip2
ENSMUSG00000041035	NM_001356947#Dpcd
ENSMUSG00000025217	XM_036161405#Btrc
ENSMUSG00000025209	NM_001348254#Twnk
ENSMUSG00000025199	NM_001162410#Chuk
ENSMUSG00000025010	XM_011247248#Ccnj
ENSMUSG00000048120	XM_006526619#Entpd1
ENSMUSG00000025006	XM_036161489#Sorbs1
ENSMUSG00000025006	XM_036161490#Sorbs1
ENSMUSG00000025006	XM_036161488#Sorbs1
ENSMUSG00000025006	XM_011247199#Sorbs1
ENSMUSG00000025006	XM_036161491#Sorbs1
ENSMUSG00000025006	XM_017318097#Sorbs1
ENSMUSG00000024987	XM_017318053#Cyp26a1
ENSMUSG00000024921	XM_030251047#Smarca2
ENSMUSG00000048138	XM_006526983#Dmrt2
ENSMUSG00000052387	NM_001035246#Trpm3
ENSMUSG00000052387	NM_001362504#Trpm3
ENSMUSG00000052387	NM_001362502#Trpm3
ENSMUSG00000052387	NM_001362503#Trpm3
ENSMUSG00000052387	NM_177341#Trpm3
ENSMUSG00000052387	NM_001362491#Trpm3
ENSMUSG00000052387	NM_001362487#Trpm3
ENSMUSG00000052387	XM_036161557#Trpm3
ENSMUSG00000024713	NM_001163144#Pcsk5
ENSMUSG00000046230	XM_006527126#Vps13a
ENSMUSG00000046230	XM_011247256#Vps13a
ENSMUSG00000024642	XM_030250862#Tle4
ENSMUSG00000024642	NM_001302951#Tle4
ENSMUSG00000024731	NM_001379527#Ms4a10
ENSMUSG00000034445	NM_001282065#Cyb561a3
ENSMUSG00000036098	XM_011247222#Myrf
ENSMUSG00000024758	NM_001271487#Rtn3
ENSMUSG00000024959	NM_007522#Bad
ENSMUSG00000024948	XM_017318211#Map4k2
ENSMUSG00000047733	XM_006531786#Tmem262
ENSMUSG00000024941	NM_001361921#Scyl1
ENSMUSG00000024941	XM_030251145#Scyl1
ENSMUSG00000024937	NM_001114596#Ehbp1l1
ENSMUSG00000024937	NM_001114595#Ehbp1l1
ENSMUSG00000047423	NM_001256515#AI837181
ENSMUSG00000024883	XM_006531710#Rin1
ENSMUSG00000094936	NM_001290124#Rbm4
ENSMUSG00000096370	NM_001290128#Gm21992
ENSMUSG00000054611	XM_006531723#Kdm2a
ENSMUSG00000040663	NM_001310038#Clcf1
ENSMUSG00000075289	NM_001404047#Carns1
ENSMUSG00000024843	NM_001410133#Chka
ENSMUSG00000045098	NM_001167889#Kmt5b
ENSMUSG00000049090	NM_001417840#Ptgr3
ENSMUSG00000041607	NM_001025258#Mbp
ENSMUSG00000041607	NM_001025259#Mbp
ENSMUSG00000041607	NM_001025256#Mbp
ENSMUSG00000024566	NM_001201569#Atp9b
ENSMUSG00000024552	NM_030683#Slc14a2
ENSMUSG00000024561	NM_001357422#Mbd1
ENSMUSG00000038425	NM_001403189#Poli
ENSMUSG00000038425	NM_001403169#Poli
ENSMUSG00000038425	NM_001403168#Poli
ENSMUSG00000042211	NM_001361088#Fbxo38
ENSMUSG00000026322	NM_001364959#Htr4
ENSMUSG00000037416	XM_006525918#Dmxl1
ENSMUSG00000054477	XM_036160983#Kcnn2
ENSMUSG00000036452	XM_036161288#Arhgap26
ENSMUSG00000060450	XM_030250553#Rnf14
ENSMUSG00000006850	XM_030250612#Tmco6
ENSMUSG00000024350	XM_036161306#Dnajc18
ENSMUSG00000037236	NM_001399989#Matr3
ENSMUSG00000005871	XM_030250291#Apc
ENSMUSG00000005871	NM_001402740#Apc
ENSMUSG00000005871	XM_006525529#Apc
ENSMUSG00000024395	NM_001379137#Lims2
ENSMUSG00000024395	NM_001365015#Lims2
ENSMUSG00000041915	NM_001242430#Ammecr1l
ENSMUSG00000024277	NM_001162941#Mapre2
ENSMUSG00000024302	XM_030250323#Dtna
ENSMUSG00000024302	XM_030250321#Dtna
ENSMUSG00000024302	XM_036160979#Dtna
ENSMUSG00000024302	NM_010087#Dtna
ENSMUSG00000041923	XM_036161167#Nol4
ENSMUSG00000024331	NM_001317363#Dsc2
ENSMUSG00000059898	NM_001291809#Dsc3
ENSMUSG00000036225	XM_036160918#Kctd1
ENSMUSG00000044252	XM_030250565#Osbpl1a
ENSMUSG00000024430	XM_017317979#Cabyr
ENSMUSG00000024286	XM_030250582#Ccny
ENSMUSG00000050945	XM_036161137#Zfp438
ENSMUSG00000063889	NM_001110852#Crem
ENSMUSG00000063889	NM_001311067#Crem
ENSMUSG00000063889	NM_001311066#Crem
ENSMUSG00000063889	XM_030250315#Crem
ENSMUSG00000063889	NM_001110855#Crem
ENSMUSG00000063889	XM_006525579#Crem
ENSMUSG00000024109	NM_001347419#Nrxn1
ENSMUSG00000024109	NM_001346962#Nrxn1
ENSMUSG00000024109	NM_001346959#Nrxn1
ENSMUSG00000024109	NM_001346958#Nrxn1
ENSMUSG00000024109	NM_001346960#Nrxn1
ENSMUSG00000024109	NM_001346961#Nrxn1
ENSMUSG00000061130	NM_001411580#Ppm1b
ENSMUSG00000002017	NM_001357860#Fam98a
ENSMUSG00000058704	XM_011246713#Memo1
ENSMUSG00000024059	XM_006525150#Clip4
ENSMUSG00000052105	XM_006524851#Mtcl1
ENSMUSG00000052105	XM_006524852#Mtcl1
ENSMUSG00000052105	XM_011246587#Mtcl1
ENSMUSG00000000127	NM_001403361#Fer
ENSMUSG00000000127	NM_008000#Fer
ENSMUSG00000071054	XM_017317445#Safb
ENSMUSG00000019578	NM_001379362#Ubxn6
ENSMUSG00000042265	XM_006524728#Trem1
ENSMUSG00000034165	XM_006523553#Ccnd3
ENSMUSG00000023953	NM_001364947#Polh
ENSMUSG00000023951	NM_001317041#Vegfa
ENSMUSG00000023951	NM_001287057#Vegfa
ENSMUSG00000023951	NM_001287058#Vegfa
ENSMUSG00000023939	XM_017317618#Mrpl14
ENSMUSG00000037089	XM_036160807#Slc35b2
ENSMUSG00000038954	XM_030249447#Supt3
ENSMUSG00000121510	XM_017317765#ENSMUSG00000121510
ENSMUSG00000059791	XM_030249416#Nrm
ENSMUSG00000079507	XM_011246302#H2-Q1
ENSMUSG00000079507	XM_006523689#H2-Q1
ENSMUSG00000024403	XM_006524795#Atp6v1g2
ENSMUSG00000073414	XM_006523419#Mpig6b
ENSMUSG00000015467	XM_006525180#Egfl8
ENSMUSG00000067341	XM_006524490#H2-Eb2
ENSMUSG00000067424	XM_006524256#Zfp563
ENSMUSG00000095253	NM_001360479#Zfp799
ENSMUSG00000095253	XM_011246441#Zfp799
ENSMUSG00000095253	XM_011246442#Zfp799
ENSMUSG00000024050	NM_001372222#Wiz
ENSMUSG00000024050	NM_001372226#Wiz
ENSMUSG00000024050	NM_001410410#Wiz
ENSMUSG00000024050	XM_030249670#Wiz
ENSMUSG00000042345	XM_006524434#Ubash3a
ENSMUSG00000024008	XM_017317468#Cpne5
ENSMUSG00000024008	XM_017317469#Cpne5
ENSMUSG00000062859	NM_001400000#Tcp11
ENSMUSG00000024218	XM_036160772#Taf11
ENSMUSG00000015127	XM_030250117#Unkl
ENSMUSG00000024160	XM_006525168#Spsb3
ENSMUSG00000062012	XM_011246421#Zfp13
ENSMUSG00000062012	XM_011246423#Zfp13
ENSMUSG00000116780	NM_001360661#Dynlt2a3
ENSMUSG00000060475	NM_175394#Wtap
ENSMUSG00000023868	XM_036160585#Pde10a
ENSMUSG00000023800	XM_036160586#Tiam2
ENSMUSG00000046962	XM_030248925#Zbtb21
ENSMUSG00000062609	NM_001039057#Kcnj15
ENSMUSG00000040785	XM_006522985#Ttc3
ENSMUSG00000040785	XM_006522984#Ttc3
ENSMUSG00000022940	NM_001159619#Pigp
ENSMUSG00000022971	NM_001347258#Ifnar2
ENSMUSG00000039903	NM_001316760#Eva1c
ENSMUSG00000022935	NM_001405030#Grik1
ENSMUSG00000025610	XM_006523007#Map3k7cl
ENSMUSG00000022865	XM_006522884#Cxadr
ENSMUSG00000022707	NM_028803#Gbe1
ENSMUSG00000071533	NM_001356448#Pcnp
ENSMUSG00000071533	NM_001356449#Pcnp
ENSMUSG00000071533	XM_030249326#Pcnp
ENSMUSG00000022704	NM_001405418#Qtrt2
ENSMUSG00000022803	NM_022318#Popdc2
ENSMUSG00000022803	XM_006522439#Popdc2
ENSMUSG00000034243	XM_036159899#Golgb1
ENSMUSG00000034243	XM_017316965#Golgb1
ENSMUSG00000061751	XM_017317079#Kalrn
ENSMUSG00000061751	XM_017317081#Kalrn
ENSMUSG00000061751	XM_017317080#Kalrn
ENSMUSG00000061751	XM_017317082#Kalrn
ENSMUSG00000061751	XM_017317077#Kalrn
ENSMUSG00000061751	XM_006522385#Kalrn
ENSMUSG00000022791	XM_036160004#Tnk2
ENSMUSG00000022791	XM_030249174#Tnk2
ENSMUSG00000022791	XM_006522335#Tnk2
ENSMUSG00000022797	XM_036159875#Tfrc
ENSMUSG00000022514	NM_134103#Il1rap
ENSMUSG00000115293	NM_177940#Eef1ece2
ENSMUSG00000115293	NM_177941#Eef1ece2
ENSMUSG00000022822	XM_006522215#Abcc5
ENSMUSG00000022706	XM_036159817#Mrpl40
ENSMUSG00000005262	XM_006522006#Ufd1
ENSMUSG00000012017	XM_036159884#Scarf2
ENSMUSG00000022788	NM_001301817#Fgd4
ENSMUSG00000041974	XM_030249064#Spidr
ENSMUSG00000022680	NM_001357225#Pdxdc1
ENSMUSG00000022680	XM_011246053#Pdxdc1
ENSMUSG00000022680	XM_011246054#Pdxdc1
ENSMUSG00000022498	XM_006521661#Txndc11
ENSMUSG00000022515	XM_006522609#Anks3
ENSMUSG00000022517	NM_001379012#Mgrn1
ENSMUSG00000022519	XM_017316846#Srl
ENSMUSG00000023047	XM_006520294#Amhr2
ENSMUSG00000037003	NM_001416206#Tns2
ENSMUSG00000009739	NM_001404297#Pou6f1
ENSMUSG00000037353	XM_030248726#Letmd1
ENSMUSG00000023008	NM_001310622#Fmnl3
ENSMUSG00000022994	NM_001410363#Adcy6
ENSMUSG00000022994	NM_001410362#Adcy6
ENSMUSG00000036167	NM_001416222#Pphln1
ENSMUSG00000022634	XM_006521292#Yaf2
ENSMUSG00000055022	XM_006520383#Cntn1
ENSMUSG00000022621	XM_036159564#Rabl2
ENSMUSG00000022621	XM_030248730#Rabl2
ENSMUSG00000047394	NM_001013022#Cimap1b
ENSMUSG00000036561	XM_036159588#Ppp6r2
ENSMUSG00000036606	NM_001416435#Plxnb2
ENSMUSG00000035805	NM_001364855#Mlc1
ENSMUSG00000022386	XM_006521425#Trmu
ENSMUSG00000022386	XM_006521424#Trmu
ENSMUSG00000006369	NM_001347088#Fbln1
ENSMUSG00000048755	NM_001416007#Mcat
ENSMUSG00000058099	NM_001271413#Nfam1
ENSMUSG00000022456	NM_001368643#Septin3
ENSMUSG00000022456	NM_001358836#Septin3
ENSMUSG00000022456	NM_001368642#Septin3
ENSMUSG00000068101	NM_001080158#Cenpm
ENSMUSG00000042303	XM_017316358#Sgsm3
ENSMUSG00000018008	XM_036159606#Cyth4
ENSMUSG00000018008	XM_036159605#Cyth4
ENSMUSG00000004187	NM_001358912#Kifc2
ENSMUSG00000004187	NM_001416300#Kifc2
ENSMUSG00000121583	NM_001408208#Gm57852
ENSMUSG00000053929	NM_001357882#Zftraf1
ENSMUSG00000121583	NM_019396#Gm57852
ENSMUSG00000002524	NM_001403045#Puf60
ENSMUSG00000002524	NM_001403046#Puf60
ENSMUSG00000034429	XM_006521341#Zfp707
ENSMUSG00000034429	NM_001361464#Zfp707
ENSMUSG00000055762	NM_001411969#Eef1d
ENSMUSG00000022607	XM_036159154#Ptk2
ENSMUSG00000022372	NM_001029841#Sla
ENSMUSG00000022375	XM_030248662#Dnaaf11
ENSMUSG00000022354	NM_001364808#Ndufb9
ENSMUSG00000050891	NM_001368628#Tatdn1
ENSMUSG00000037106	XM_006521609#Fer1l6
ENSMUSG00000058656	XM_006521085#Samd12
ENSMUSG00000022340	XM_036159462#Sybu
ENSMUSG00000022340	NM_001416542#Sybu
ENSMUSG00000022307	XM_006520531#Oxr1
ENSMUSG00000022307	NM_001130165#Oxr1
ENSMUSG00000037386	NM_001256384#Rims2
ENSMUSG00000022300	NM_001416064#Dcaf13
ENSMUSG00000037458	XM_006520117#Azin1
ENSMUSG00000022286	XM_017316621#Grhl2
ENSMUSG00000022286	XM_006520063#Grhl2
ENSMUSG00000048230	NM_001368658#Fbxo43
ENSMUSG00000022234	NM_001348035#Cct5
ENSMUSG00000022240	NM_001411453#Ctnnd2
ENSMUSG00000040420	XM_030248608#Cdh18
ENSMUSG00000040420	XM_030248609#Cdh18
ENSMUSG00000039385	XM_006520018#Cdh6
ENSMUSG00000005268	XM_030248425#Prlr
ENSMUSG00000042961	XM_036159431#Egflam
ENSMUSG00000041625	NM_001425801#Ggact
ENSMUSG00000041625	NM_001425802#Ggact
ENSMUSG00000025558	NM_001081039#Dock9
ENSMUSG00000025558	XM_030247580#Dock9
ENSMUSG00000025558	XM_030247581#Dock9
ENSMUSG00000063410	XM_017315988#Stk24
ENSMUSG00000022132	NM_001160096#Cldn10
ENSMUSG00000022132	NM_023878#Cldn10
ENSMUSG00000033166	XM_006519602#Dis3
ENSMUSG00000055639	NM_007826#Dach1
ENSMUSG00000022019	XM_006518911#Tdrd3
ENSMUSG00000044350	XM_030247709#Lacc1
ENSMUSG00000022091	NM_001271409#Sorbs3
ENSMUSG00000022075	XM_036158600#Rhobtb2
ENSMUSG00000022040	NM_001271421#Ephx2
ENSMUSG00000022040	NM_001271402#Ephx2
ENSMUSG00000035121	XM_036158744#Neil2
ENSMUSG00000021939	XM_017315833#Ctsb
ENSMUSG00000021982	NM_001168537#Cdadc1
ENSMUSG00000068245	NM_001419878#Phf11d
ENSMUSG00000091649	XM_006518927#Phf11b
ENSMUSG00000040040	NM_001404393#Ift88
ENSMUSG00000022210	XM_030247852#Dhrs4
ENSMUSG00000022199	XM_006519338#Slc22a17
ENSMUSG00000022180	XM_011245114#Slc7a8
ENSMUSG00000022180	XM_006519250#Slc7a8
ENSMUSG00000023110	NM_001313906#Prmt5
ENSMUSG00000072572	XM_006518795#Slc39a2
ENSMUSG00000021792	NM_001316740#Prxl2a
ENSMUSG00000058690	XM_036158861#Ccser2
ENSMUSG00000058690	XM_006519607#Ccser2
ENSMUSG00000058690	NM_001347503#Ccser2
ENSMUSG00000021798	XM_006519019#Ldb3
ENSMUSG00000021798	NM_001039076#Ldb3
ENSMUSG00000021798	NM_001039075#Ldb3
ENSMUSG00000063506	XM_006518962#Arhgap22
ENSMUSG00000063506	XM_006518957#Arhgap22
ENSMUSG00000041673	NM_026253#Lrrc18
ENSMUSG00000057606	XM_006519193#Colq
ENSMUSG00000021891	NM_001359849#Mettl6
ENSMUSG00000021895	NM_001289688#Arhgef3
ENSMUSG00000025290	NM_011297#Rps24
ENSMUSG00000025290	NM_001360585#Rps24
ENSMUSG00000021820	XM_030247619#Camk2g
ENSMUSG00000021819	NM_001252082#Zswim8
ENSMUSG00000021809	XM_036158830#Nudt13
ENSMUSG00000021809	XM_036158831#Nudt13
ENSMUSG00000021738	XM_006518017#Atxn7
ENSMUSG00000042567	NM_001394992#Nek10
ENSMUSG00000021725	NM_001427066#Parp8
ENSMUSG00000021760	NM_001418618#Gpx8
ENSMUSG00000047789	XM_017315519#Slc38a9
ENSMUSG00000049985	NM_001168403#Ankrd55
ENSMUSG00000032727	XM_006517618#Mier3
ENSMUSG00000021700	NM_001360099#Rab3c
ENSMUSG00000052727	XM_006517548#Map1b
ENSMUSG00000041817	XM_030247299#Fam169a
ENSMUSG00000021669	XM_036158141#Cert1
ENSMUSG00000021668	XM_036158061#Polk
ENSMUSG00000007617	NM_147176#Homer1
ENSMUSG00000021614	NM_001134474#Vcan
ENSMUSG00000074794	XM_030247082#Arrdc3
ENSMUSG00000069171	NM_001403775#Nr2f1
ENSMUSG00000071252	NM_001081353#2210408I21Rik
ENSMUSG00000021590	XM_006517444#Spata9
ENSMUSG00000021583	XM_030247471#Erap1
ENSMUSG00000014164	XM_006517010#Klhl3
ENSMUSG00000021495	NM_001408656#Fam193b
ENSMUSG00000021493	NM_001114087#Pdlim7
ENSMUSG00000025869	XM_030247292#Nop16
ENSMUSG00000035139	XM_006516966#Secisbp2
ENSMUSG00000054728	XM_006516907#Phactr1
ENSMUSG00000021420	NM_001039189#Fars2
ENSMUSG00000021418	XM_011244302#Rpp40
ENSMUSG00000060147	NM_001164117#Serpinb6a
ENSMUSG00000036006	NM_001286101#Ripor2
ENSMUSG00000036006	NM_001402918#Ripor2
ENSMUSG00000036110	NM_144836#Slc17a2
ENSMUSG00000041112	NM_198093#Elmo1
ENSMUSG00000072825	NM_001412902#Cep170b
ENSMUSG00000021286	NM_001374721#Zfyve21
ENSMUSG00000021286	XM_006516193#Zfyve21
ENSMUSG00000021286	XM_006516194#Zfyve21
ENSMUSG00000021286	XM_006516195#Zfyve21
ENSMUSG00000021288	NM_001025362#Klc1
ENSMUSG00000021288	NM_001361610#Klc1
ENSMUSG00000021288	NM_001361609#Klc1
ENSMUSG00000021288	XM_030246566#Klc1
ENSMUSG00000007411	XM_006515512#Mark3
ENSMUSG00000056458	NM_001417529#Mok
ENSMUSG00000056458	NM_001417531#Mok
ENSMUSG00000037957	XM_006516204#Wdr20
ENSMUSG00000037957	XM_006516203#Wdr20
ENSMUSG00000048251	XM_036157546#Bcl11b
ENSMUSG00000048251	XM_006516111#Bcl11b
ENSMUSG00000021115	XM_030246685#Vrk1
ENSMUSG00000063232	XM_030246804#Serpina11
ENSMUSG00000064215	NM_001364173#Ifi27
ENSMUSG00000021198	XM_036157347#Unc79
ENSMUSG00000041716	NM_001142939#Gm20604
ENSMUSG00000021189	XM_036157163#Atxn3
ENSMUSG00000021186	NM_001413776#Fbln5
ENSMUSG00000021186	NM_001413784#Fbln5
ENSMUSG00000021012	NM_001160108#Zc3h14
ENSMUSG00000021012	NM_001364400#Zc3h14
ENSMUSG00000020962	NM_175335#Gtf2a1
ENSMUSG00000021044	NM_001361600#Adck1
ENSMUSG00000034111	XM_006516050#Tmed8
ENSMUSG00000021033	XM_006515474#Gstz1
ENSMUSG00000034157	NM_001289430#Cipc
ENSMUSG00000021238	XM_017314928#Aldh6a1
ENSMUSG00000021235	XM_006515700#Coq6
ENSMUSG00000042628	XM_036157320#Zfyve1
ENSMUSG00000002679	NM_001347385#Med6
ENSMUSG00000021139	NM_001309847#S2bpcox16
ENSMUSG00000079055	XM_030246527#Slc8a3
ENSMUSG00000021131	NM_001347409#Erh
ENSMUSG00000049106	NM_001364324#Dcaf5
ENSMUSG00000047454	XM_036157431#Gphn
ENSMUSG00000059436	NM_001361663#Max
ENSMUSG00000021051	XM_006515926#Ppp2r5e
ENSMUSG00000021096	XM_036157255#Ppm1a
ENSMUSG00000054894	XM_036157598#Dmac2l
ENSMUSG00000021028	XM_017315023#Mbip
ENSMUSG00000021024	NM_001310583#Psma6
ENSMUSG00000035142	XM_006516362#Nubpl
ENSMUSG00000020954	NM_052973#Strn3
ENSMUSG00000021047	NM_001364639#Nova1
ENSMUSG00000020598	XM_017315089#Nrcam
ENSMUSG00000004698	XM_006515276#Hdac9
ENSMUSG00000004698	XM_011243913#Hdac9
ENSMUSG00000004698	XM_017315248#Hdac9
ENSMUSG00000020564	XM_030246803#Atxn7l1
ENSMUSG00000020564	NM_028139#Atxn7l1
ENSMUSG00000020659	NM_001422898#Cbll1
ENSMUSG00000020635	NM_001378817#Fkbp1b
ENSMUSG00000050545	XM_036157290#Fam228b
ENSMUSG00000025137	XM_006534069#Pcyt2
ENSMUSG00000025137	NM_024229#Pcyt2
ENSMUSG00000070327	XM_006534631#Rnf213
ENSMUSG00000070327	XM_006534630#Rnf213
ENSMUSG00000017132	NM_011180#Cyth1
ENSMUSG00000057219	XM_017314580#Armc7
ENSMUSG00000045288	XM_017314300#Ush1g
ENSMUSG00000047798	XM_017314554#Cd300lf
ENSMUSG00000020732	NM_001163753#Rab37
ENSMUSG00000041629	XM_011249064#Vcf1
ENSMUSG00000020681	NM_009598#Ace
ENSMUSG00000020687	XM_036156601#Cdc27
ENSMUSG00000020687	XM_036156599#Cdc27
ENSMUSG00000020687	XM_036156600#Cdc27
ENSMUSG00000018411	NM_001403998#Mapt
ENSMUSG00000018411	NM_001404014#Mapt
ENSMUSG00000018411	XM_006532409#Mapt
ENSMUSG00000006575	XM_006533694#Rundc3a
ENSMUSG00000006575	XM_006533693#Rundc3a
ENSMUSG00000006575	XM_006533690#Rundc3a
ENSMUSG00000020921	XM_017314829#Tmem101
ENSMUSG00000017119	XM_006532431#Nbr1
ENSMUSG00000017119	NM_001252220#Nbr1
ENSMUSG00000017146	XM_006532068#Brca1
ENSMUSG00000019326	XM_006532041#Aoc3
ENSMUSG00000017801	NM_011550#Mlx
